gvkey,conm,weburl,found,visible,paragraphs,words,fog,overall,tptrackingcookies
23072,EQT GP HOLDINGS LP,www.eqtmidstreampartners.com,1,0,13,812,17.831999,-.47557539,0
4423,EQUIFAX INC,www.equifax.com,1,1,60,5385,15.601711,.42785853,12
138743,EQUINIX INC,www.equinix.com,1,1,24,1356,19.818554,.78472209,28
220546,EQUINOR ASA,www.equinor.com,1,1,25,983,17.214462,1.3555837,5
18351,EQUINOX GOLD CORP,www.equinoxgold.com,1,0,11,546,17.529093,-.14153042,0
264485,EQUITABLE GROUP INC,www.equitablebank.ca,1,1,41,2120,22.452457,.59381551,1
165513,EQUITABLE FINANCIAL CORP,www.equitableonline.com,1,1,15,555,16.331514,-.72137177,2
28733,EQUITY RESIDENTIAL,www.equityapartments.com,1,1,50,5231,18.80481,-.48690885,12
26347,EQUITY BANCSHARES INC,www.equitybank.com,0,1,,,,,5
27875,EQUITY LIFESTYLE PROPERTIES,www.equitylifestyleproperties.com,1,1,41,2931,18.863716,-.13391656,0
25709,EQUUS TOTAL RETURN INC,www.equuscap.com,1,1,6,273,19.158043,-.0037441051,0
64673,EQ INC,www.eqworks.com,1,1,20,807,15.830253,-.44540915,
187766,ERA GROUP INC,www.eragroupinc.com,1,1,6,389,16.153847,-.88161844,0
4439,TELEFONAKTIEBOLAGET LM ERICS,www.ericsson.com,1,1,16,744,16.458437,.084292196,0
61380,ERIE INDEMNITY CO  -CL A,www.erieinsurance.com,1,1,63,2947,17.902687,-.23183359,3
4467,EVANS & SUTHERLAND CMP CORP,www.es.com,1,1,7,285,14.333897,-.32351497,0
4448,ESCALADE INC,www.escaladeinc.com,0,0,,,,,0
25711,ESCALON MEDICAL CORP,www.escalonmed.com,1,0,9,937,16.959114,-.059397213,0
23224,ESCO TECHNOLOGIES INC,www.escotechnologies.com,1,0,25,2285,22.653835,-.26422629,0
4450,ESPEY MFG & ELECTRONICS CORP,www.espey.com,0,0,,,,,0
177633,ESPIAL GROUP INC,www.espial.com,1,0,2,85,14.8,-.34439939,0
31606,ESQUIRE FINCL HOLD INC,www.esquirebank.com,1,1,12,577,15.612732,-.1830775,0
10981,ESSENDANT INC,www.essendant.com,0,0,,,,,2
18745,ESSENT GROUP LTD,www.essentgroup.com,1,1,16,953,20.862133,.64344835,0
174361,ESSENTIAL ENERGY SVCS LTD,www.essentialenergy.ca,1,0,12,1367,22.436806,-.43943724,0
30293,ESSEX PROPERTY TRUST,www.essex.com,1,1,40,3208,17.153811,-.68272132,8
21563,ELECTRONIC SYSTEM TECH INC,www.esteem.com,0,0,,,,,2
4460,ESTERLINE TECHNOLOGIES CORP,www.esterline.com,1,1,63,2824,16.764814,.84833038,0
23252,ETHAN ALLEN INTERIORS INC,www.ethanallen.com,1,1,20,949,14.636209,-.48586455,13
108756,ETRION CORP,www.etrion.com,1,0,27,1628,18.737637,-.27934298,0
23238,ETSY INC,www.etsy.com,1,1,49,2617,16.032244,1.2719581,0
106336,EUROCONTROL TECHNICS GRP INC,www.eurocontrol.ca,0,0,,,,,0
107693,EUROMAX RESOURCES LTD,www.euromaxresources.com,0,0,,,,,1
141462,GENER8 MARITIME INC,www.euronav.com,1,0,54,2658,20.987513,-.38206863,0
271342,EURONAV,www.euronav.com,1,0,54,2658,20.987513,-.38206863,0
64536,EURONET WORLDWIDE INC,www.euronetworldwide.com,1,1,8,453,14.668932,-.72629333,0
165913,EUROSEAS LTD,www.euroseas.gr,1,0,54,3094,20.138395,-.18821214,0
65176,EVANS BANCORP INC,www.evansbancorp.com,0,1,,,,,
175006,EV ENERGY PARTNERS LP,www.evenergypartners.com,1,0,7,883,18.00522,-.33676407,
27874,EVERBRIDGE INC,www.everbridge.com,1,1,65,3807,16.962389,1.544921,6
174744,EVERCORE INC,www.evercore.com,1,1,88,3508,21.015949,1.544921,0
61388,EVEREST RE GROUP LTD,www.everestregroup.com,1,0,39,2316,20.378294,-.47605306,0
165728,EVER-GLORY INTL GROUP INC,www.everglorygroup.com,0,0,,,,,0
6338,EVERGY INC,www.evergyinc.com,1,1,15,253,19.965687,-.51521623,2
163678,EVERI HOLDINGS INC,www.everi.com,1,1,58,3703,20.024567,1.5032084,0
7970,EVERSOURCE ENERGY,www.eversource.com,1,1,49,2550,19.777811,.3737556,7
28087,EVERSPIN TECHNOLOGIES INC,www.everspin.com,0,0,,,,,0
185375,EVERTEC INC,www.evertecinc.com,1,0,32,2195,18.250145,-.1846427,0
65967,ENVISION HEALTHCARE CORP,www.evhc.net,1,1,21,1077,19.840332,-.13959867,2
24234,EVINE LIVE INC,www.evine.com,1,1,34,2695,19.265057,.41526774,3
286396,EVOGENE LTD,www.evogene.com,0,0,,,,,0
23818,EVOLENT HEALTH INC,www.evolenthealth.com,1,1,23,1481,18.976891,.26966617,9
62626,EVOLUTION PETROLEUM CORP,www.evolutionpetroleum.com,0,0,,,,,1
110529,EVOLVING SYSTEMS INC,www.evolving.com,1,1,46,2526,16.72904,1.0087647,3
32610,EVOQUA WATER TECH,www.evoqua.com,1,0,38,1677,16.921461,.64588058,0
232623,EVOTEC AG,www.evotec.com,1,1,16,1005,12.720934,-.21341461,0
186317,EVRIM RESOURCES CORP,www.evrimresources.com,1,1,20,992,13.848526,.19825569,0
20416,ECONOMIC INVESTMENT TR LTD,www.evt.ca,1,1,3,100,24.4,-.10459199,1
62292,ENVIRO TECHNOLOGIES INC,www.evtn.com,0,0,,,,,0
140370,ENVIRONMENTAL WASTE INTL,www.ewi.ca,1,0,12,733,18.828285,-.45403194,0
26882,EXACTEARTH LTD,www.exactearth.com,1,1,4,420,18.48938,-.19361711,5
141277,EXACT SCIENCES CORP,www.exactsciences.com,1,1,21,1734,18.928078,.27325094,6
106351,EXCELLON RESOURCES INC,www.excellonresources.com,0,0,,,,,0
18035,EXCHANGE BK SANTA ROSA CALIF,www.exchangebank.com,1,1,3,131,15.145547,-.35880524,
152011,EXCHANGE INCOME CORP,www.exchangeincomecorp.ca,0,0,,,,,1
20392,EXCO TECHNOLOGIES LTD,www.excocorp.com,0,0,,,,,0
7422,EXCO RESOURCES INC,www.excoresources.com,1,0,19,1360,20.016085,-.43251428,0
32074,EXELA TECHNOLOGIES INC,www.exelatech.com,1,1,25,1161,22.471264,.11161759,0
133885,EXELIXIS INC,www.exelixis.com,1,1,13,1071,17.424643,-.68940324,2
8539,EXELON CORP,www.exeloncorp.com,1,0,41,2229,16.0509,.66244167,2
137377,EXFO INC,www.exfo.com,1,1,29,1452,12.684576,-.26972705,5
162449,EXLSERVICE HOLDINGS INC,www.exlservice.com,1,0,24,1842,19.171177,-.38819316,5
17012,EXONE CO,www.exone.com,1,1,103,5906,16.576752,.50694418,0
126296,EXPEDIA GROUP INC,www.expediainc.com,1,1,20,923,16.782278,.026619663,0
24351,LINDBLAD EXPEDITIONS HLDGS,www.expeditions.com,1,1,32,2426,18.73646,.047096398,7
4494,EXPEDITORS INTL WASH INC,www.expeditors.com,1,1,78,6591,18.751005,.89753824,3
23027,EXPONENT INC,www.exponent.com,1,1,47,2431,17.035818,.88045657,1
18875,EXP WORLD HOLDINGS INC,www.exprealty.com,1,1,75,6678,20.845505,-.36489895,2
25356,EXPRESS SCRIPTS HOLDING CO,www.express-scripts.com,1,1,42,3039,18.676523,.5620364,3
184323,EXPRESS INC,www.express.com,1,0,35,1449,12.426085,.26073116,
19163,EXTENDED STAY AMERICA INC,www.extendedstayamerica.com,1,1,34,3198,17.956032,.93842351,
13992,EXTENDICARE INC,www.extendicare.com,1,0,12,678,15.882344,-.42963728,0
23864,EXTERRAN CORP,www.exterran.com,1,1,26,1990,19.641804,.3523742,1
27677,EXTRACTION OIL & GAS INC,www.extractionog.com,0,0,,,,,0
160479,EXTRA SPACE STORAGE INC,www.extraspace.com,1,1,36,2630,19.06657,1.032102,
119574,EXTREME NETWORKS INC,www.extremenetworks.com,1,1,43,2103,17.748781,1.1093811,14
21282,EYEGATE PHARMACEUTICALS INC,www.eyegatepharma.com,1,0,22,1386,20.17964,.17515568,0
24430,EZCORP INC  -CL A,www.ezcorp.com,1,1,15,798,19.414284,.053487714,0
171059,FORUM ENERGY TECH INC,www.f-e-t.com,0,0,,,,,0
121077,F5 NETWORKS INC,www.f5.com,1,1,61,2270,17.408342,1.1618518,28
179583,FABRINET,www.fabrinet.com,0,0,,,,,0
170617,FACEBOOK INC,www.facebook.com,1,1,14,527,15.158519,-.19003357,0
63172,FACTSET RESEARCH SYSTEMS INC,www.factset.com,1,1,132,8189,19.057768,.9435668,7
16428,FAIRFAX FINANCIAL HOLDINGS,www.fairfax.ca,0,0,,,,,2
22985,FAIRFAX INDIA HLDGS CORP,www.fairfaxindia.ca,0,0,,,,,2
185277,FAIRMOUNT SANTROL HOLDINGS,www.fairmountsantrol.com,1,1,7,454,14.55055,-.3314068,3
178175,FSB BANCORP INC,www.fairportsavingsbank.com,0,1,,,,,0
108163,FALCON OIL & GAS LTD,www.falconoilandgas.com,1,1,23,1481,18.081385,-.30684197,0
30398,FALCONSTOR SOFTWARE INC,www.falconstor.com,1,1,25,1459,15.223744,.39836326,1
63930,FAMOUS DAVES OF AMERICA INC,www.famousdaves.com,1,0,15,1902,15.35788,-.067449182,3
178750,FANHUA INC -ADS,www.fanhuaholdings.com,0,0,,,,,0
4601,FANNIE MAE,www.fanniemae.com,1,0,25,2054,17.412279,.30108672,8
4579,FARMER BROS CO,www.farmerbros.com,1,1,40,4279,21.223934,-.98247486,1
15153,FEDERAL AGRICULTURE MTG CP,www.farmermac.com,1,1,15,1005,17.574688,-.34226534,3
29855,FARMERS NATL BANC CORP/OH,www.farmersbankgroup.com,1,1,13,365,15.496018,-.57758635,26
18110,FARMERS CAPITAL BANK CORP,www.farmerscapital.com,0,1,,,,,
19526,FARMLAND PARTNERS INC,www.farmlandpartners.com,0,0,,,,,0
65421,FARO TECHNOLOGIES INC,www.faro.com,1,1,81,3771,18.809925,1.2580239,4
14225,FASTENAL CO,www.fastenal.com,1,1,159.92,9791.4697,18.996252,-.20182063,2
32592,FAT BRANDS INC,www.fatbrands.com,1,1,12,1338,11.837566,.67746818,2
18562,FATE THERAPEUTICS INC,www.fatetherapeutics.com,1,0,10,1165,17.735506,-.33610901,0
188255,FORTUNE BRANDS HOME & SECUR,www.fbhs.com,1,1,26,1331,11.837566,.37801361,2
63288,FBL FINANCIAL GROUP INC-CL A,www.fblfinancial.com,0,1,,,,,1
29835,FOUNDATION BLDG MRL INC,www.fbmsales.com,1,1,35,2291,18.895622,.24223468,0
66355,FIRST NATIONAL CORP/VA,www.fbvirginia.com,1,0,71,3720,15.552347,-.082430176,5
15172,FIAT CHRYSLER AUTOMOBILES NV,www.fcagroup.com,1,1,18,608,21.001305,.78608876,1
18241,FIRST COMMONWLTH FINL CP/PA,www.fcbanking.com,1,1,22,1465,17.767187,-.095165245,3
170307,FC GLOBAL REALTY INC,www.fcglobalrealty.com,0,0,,,,,0
26410,FOUR CORNERS PROPERTY TR INC,www.fcpt.com,1,0,20,3861,19.248852,.47895899,0
14590,FREEPORT-MCMORAN INC,www.fcx.com,1,1,30,1658,19.378111,.7660619,1
28620,FIRST DEFIANCE FINANCIAL CP,www.fdef.com,0,1,,,,,1
187483,FIDUS INVESTMENT CORP,www.fdus.com,1,1,18,1125,17.505611,.14793457,0
4605,FEDERAL REALTY INVESTMENT TR,www.federalrealty.com,1,1,5,471,19.185158,-.47768855,3
4607,FEDERAL SCREW WORKS,www.federalscrew.com,0,0,,,,,0
4608,FEDERAL SIGNAL CORP,www.federalsignal.com,1,1,41,1813,13.328152,.66465485,0
66731,FEDERATED INVESTORS INC,www.federatedinvestors.com,1,1,25,1001,19.755083,-.03410456,0
115766,FEDNAT HOLDING COMPANY,www.fednat.com,1,1,14,575,20.434057,.16517735,0
31205,FOMENTO ECONOMICO MEXICANO,www.femsa.com,1,0,28,879,16.545561,-.3042601,11
179551,FENGRO INDUSTRIES CORP,www.fengro.com,0,0,,,,,2
32750,LEXINFINTECH HLDG -ADR,www.fenqile.com,0,0,,,,,0
61225,FENTURA FINANCIAL INC,www.fentura.com,0,0,,,,,0
185571,FERONIA INC,www.feronia.com,1,1,14,1138,18.662495,.13162781,3
25466,FERRARI NV,www.ferrari.com,1,1,20,1119,18.29616,.70007116,3
13962,FERRELLGAS PARTNERS  -LP,www.ferrellgas.com,1,1,17,1290,17.899509,-.52232319,4
4622,FERRO CORP,www.ferro.com,1,1,41,2146,18.030989,.70068991,2
26753,FERROGLOBE PLC,www.ferroglobe.com,1,1,21,1054,17.086695,.49792558,0
20677,FIRST FOUNDATION INC,www.ff-inc.com,1,1,12,1043,20.321938,-.59869903,3
29101,FIRST FINL BANKSHARES INC,www.ffin.com,1,1,4,85,15.507407,-.42999536,
178545,FIRST FINANCIAL NORTHWEST,www.ffnwb.com,1,0,33,1982,15.26505,-.20967373,1
163069,KENTUCKY FIRST FEDERAL BNCRP,www.ffsbfrankfort.com,1,1,7,308,15.736597,-.50933325,0
108979,FIRST GUARANTY BANCSHARES,www.fgb.net,1,1,7,449,19.575457,-.30540788,12
27215,FGL HOLDINGS,www.fglife.bm,1,0,11,2516,18.025291,-.41653767,2
27665,FIRST HAWAIIAN INC,www.fhb.com,0,0,,,,,13
29466,FIRST BANCSHARES INC/MO,www.fhsb.com,0,1,,,,,0
184167,FIRST INTERSTATE BANCSYSTEM,www.fibk.com,0,0,,,,,0
30806,FIBRIA CELULOSE SA,www.fibria.com.br,1,0,159.92,7874,22.621866,-.1724529,0
21901,FIBROGEN INC,www.fibrogen.com,1,1,58,3532,17.759411,.76668453,0
13824,FAIR ISAAC CORP,www.fico.com,1,1,31,3017,18.026373,.543796,6
185489,FIERA CAPITAL CORP,www.fieracapital.com,1,1,109,4421,18.429159,.49954477,1
184009,FINANCIAL ENGINES INC,www.financialengines.com,1,1,35,2119,18.652224,.32997712,17
18108,FINJAN HOLDINGS INC,www.finjan.com,1,1,27,1212,18.561953,-.36404875,2
4669,FINNING INTERNATIONAL INC,www.finning.com,1,0,12,802,17.534985,.71898633,1
18487,FIREEYE INC,www.fireeye.com,1,1,52,1927,16.651615,.84158814,1
19468,FIRM CAPITAL AMER REALTY PRT,www.firmcapital.com/fcarpc/,1,1,3,179,21.989199,.031269126,0
179042,FIRM CAPITAL PROPERTY TRUST,www.firmcapital.com/fcpt/,1,1,3,179,21.989199,.031269126,0
63936,FIRST FED NOR MICH BANCORP,www.first-federal.com,0,1,,,,,0
18276,FIRST FINANCIAL CORP/IN,www.first-online.com,1,1,9,139,13.376623,-.28796509,12
106464,FIRST QUANTUM MINERALS LTD,www.first-quantum.com,0,0,,,,,1
179003,FIRST ADVANTAGE BANCORP,www.firstadvantagebanking.com,1,1,16,573,17.786299,-.35185087,2
184899,FIRST AMERICAN FINANCIAL CP,www.firstam.com,1,1,21,1179,17.383339,-.1123728,3
31360,FIRST BANKERS TRUSTSHARES,www.firstbankers.com,1,1,35,2550,15.121349,-.44210789,2
177009,FIRST BANK,www.firstbanknj.com,1,1,19,1010,14.412797,-.24365759,1
27871,FB FINANCIAL CORP,www.firstbankonline.com,0,1,,,,,2
165284,FIRST BUSINESS FINL SRV INC,www.firstbusiness.com,1,1,9,482,16.59445,-.28532004,3
22970,FIRST CAPITAL REALTY INC,www.firstcapitalrealty.ca,1,1,15,847,22.192516,.14597537,0
19815,FIRST CHOICE BANCORP,www.firstchoicebankca.com,1,1,21,1323,15.832525,.06639947,2
110359,FIRST CITIZENS BANCSHRS INC,www.firstcitizens-bank.com,1,1,14,470,15.248716,-.43777674,0
4690,FIRST CITIZENS BANCSH  -CL A,www.firstcitizens.com,1,1,7,276,13.248034,-.14441688,4
21521,CITIZENS FINANCIAL SVCS INC,www.firstcitizensbank.com,1,1,21,967,16.23975,-.21688601,1
17659,CCFNB BANCORP INC,www.firstcolumbiabank.com,0,1,,,,,1
26071,FIRST CMNTY BANCSHARES INC,www.firstcommunitybank.com,1,1,15,819,15.521712,-.54873812,12
112295,FIRST COMMUNITY CORP/SC,www.firstcommunitysc.com,1,1,10,671,17.481701,-.16176236,2
186344,FIRST CONNECTICUT BANCORP,www.firstconnecticutbancorp.com,1,1,5,270,15.588811,-.53336108,5
25157,FIRST DATA CORP,www.firstdata.com/en_us/home.html,1,1,27,732,12.748968,-.25276473,5
8099,FIRSTENERGY CORP,www.firstenergycorp.com,1,1,4,1477,25.537382,-.40275899,2
62575,FFD FINANCIAL CORP,www.firstfed.com,0,1,,,,,13
31839,FFBW INC,www.firstfederalwisconsin.com,1,1,10,748,15.499212,-.14825043,23
119436,FIRST BANCORP INDIANA INC,www.firstfedevansville.com,1,1,8,484,14.990081,-.3919012,12
60938,NORTHEAST INDIANA BANCORP,www.firstfedindiana.bank,1,1,13,450,15.41977,-.294094,1
186990,FIRSTHAND TECHNOLOGY VALU FD,www.firsthandtvf.com,1,1,10,286,15.397997,-.54971069,2
117034,FIRST CAPITAL INC,www.firstharrison.com,0,1,,,,,1
4737,FIRST HORIZON NATIONAL CORP,www.firsthorizon.com,1,1,16,554,17.809584,-.051600996,0
30384,FIRST INDL REALTY TRUST INC,www.firstindustrial.com,1,1,27,1199,17.320797,.35053486,1
162293,FIRST INTERNET BANCORP,www.firstinternetbancorp.com,0,0,,,,,
108768,FIRST MAJESTIC SILVER CORP,www.firstmajestic.com,1,0,82,4820,25.056917,-.3616769,3
16845,FIRST MERCHANTS CORP,www.firstmerchants.com,1,0,5,186,11.837566,-.23592734,14
29994,FIRST MID ILL BANCSHARES INC,www.firstmid.com,1,1,15,862,15.388604,-.26797357,2
11896,FIRST MIDWEST BANCORP INC,www.firstmidwest.com,1,1,12,498,17.807451,-.23341295,4
278120,FIRST NATIONAL FINL CORP,www.firstnational.ca,1,1,67,3332,19.965467,.59719431,1
14275,FIRST REPUBLIC BANK,www.firstrepublic.com,1,1,46,2390,19.319916,-.030640822,24
24116,FIRSTSERVICE CORP,www.firstservice.com,0,1,,,,,0
175404,FIRST SOLAR INC,www.firstsolar.com,1,1,65,3126,18.654152,1.1648488,2
160906,FIRST SOUND BANK,www.firstsoundbank.com,0,1,,,,,0
66597,FIRST US BANCSHARES INC,www.firstusbank.com,1,1,7,473,14.536899,-.43024781,0
12635,FISERV INC,www.fiserv.com,1,1,41,2785,17.415548,1.5387182,6
165993,FIDELITY NATIONAL INFO SVCS,www.fisglobal.com,1,1,10,400,15.488889,.20055239,5
23856,FITBIT INC,www.fitbit.com,1,1,60,3640,15.77949,.68077213,28
178413,FITLIFE BRANDS INC,www.fitlifebrands.com,0,0,,,,,0
121713,FINANCIAL INSTITUTIONS INC,www.five-starbank.com,1,1,24,1026,15.322704,-.57918715,2
19908,FIVE9 INC,www.five9.com,1,0,5,484,22.376812,-.30254444,7
171141,FIVE BELOW INC,www.fivebelow.com,1,1,62,4876,20.17165,.73630428,6
16884,HUNT COMPANIES FINANCE TRUST,www.fiveoaksinvestment.com,0,0,,,,,0
31108,FIVE POINT HOLDINGS LLC,www.fivepoint.com,1,1,34,3838,18.549713,-.17617317,0
18430,FIVE PRIME THERAPEUTICS INC,www.fiveprime.com,1,1,25,1279,16.485376,.46274093,0
146500,FIVE STAR SENIOR LIVING INC,www.fivestarseniorliving.com,1,1,29,1359,16.194778,-.011069927,19
18301,FIRST KEYSTONE CORP,www.fkc.bank,0,1,,,,,0
64699,FLAGSTAR BANCORP INC,www.flagstar.com,1,1,3,59.540001,13.940229,-.63579732,1
4759,FLANIGANS ENTERPRISES INC,www.flanigans.net,0,0,,,,,0
184700,FLEETCOR TECHNOLOGIES INC,www.fleetcor.com,1,1,50,2633,17.73173,.93708885,
22673,FLEX PHARMA INC,www.flex-pharma.com,1,1,14,889,17.178661,-.40181676,0
126010,FLEXIBLE SOLUTIONS INTL INC,www.flexiblesolutions.com,0,0,,,,,0
19511,FLEXION THERAPEUTICS INC,www.flexiontherapeutics.com,1,1,33,2054,17.130884,.79835725,0
114209,FLEXPOINT SENSOR SYSTEMS INC,www.flexpoint.com,0,0,,,,,0
178907,FLEXSHOPPER INC,www.flexshopper.com,0,0,,,,,0
4771,FLEXSTEEL INDUSTRIES INC,www.flexsteel.com,1,1,24,939,16.611279,-.41500926,5
28477,FLIR SYSTEMS INC,www.flir.com,1,1,42,2580,17.076506,.40942287,7
22155,FLOOR & DECOR HLDGS,www.flooranddecor.com,1,1,28,2175,17.684116,.22299087,28
187252,FCB FINANCIAL HOLDINGS INC,www.floridacommunitybank.com,1,1,15,417,15.284226,-.41761336,1
28347,FLOTEK INDUSTRIES INC,www.flotekind.com,0,0,,,,,2
4809,FLOWERS FOODS INC,www.flowersfoods.com,1,1,29,3086,20.369221,-.55599141,0
4108,FLOWSERVE CORP,www.flowserve.com,1,1,102,5218,19.52034,1.2452841,3
183799,FLUENT INC,www.fluentco.com,1,1,10,633,14.287696,-.15582024,4
179840,FLUIDIGM CORP,www.fluidigm.com,1,1,63,3202,18.502514,1.4380151,1
4818,FLUOR CORP,www.fluor.com,1,1,11,1132,17.098083,.86906022,2
61585,FLUSHING FINANCIAL CORP,www.flushingbank.com,1,1,39,1692,15.033649,-.20381488,3
11703,FLUX POWER HOLDINGS INC,www.fluxpwr.com,1,1,16,1476,19.260788,-.040009923,2
147504,FLYHT AEROSPACE SOLUTIONS,www.flyht.com,1,0,11,1474,21.861538,-.37464324,1
178405,FLY LEASING LTD  -ADR,www.flyleasing.com,1,1,16,795,19.696861,.56047481,0
112572,FARMERS & MERCHANTS BCP/OH,www.fm-bank.com,0,1,,,,,1
18094,FARMERS & MERCHANTS BANK/CA,www.fmb.com,1,1,1,59.540001,11.837566,-.62180418,7
106373,F & M BANK CORP,www.fmbankva.com,1,1,14,607,12.032752,-.14808461,0
31358,FARMERS & MERCHANTS BANCORP,www.fmbonline.com,1,1,2,82,17.520252,-.42999536,0
4510,FMC CORP,www.fmc.com,1,1,9,469,14.304353,-.20280226,0
18049,F N B CORP/FL,www.fnb-online.com,1,1,14,1032,15.445986,-.36452582,5
111459,FNBH BANCORP INC,www.fnbh.com,1,1,13,827,15.552564,-.2766808,12
18307,FIRST LONG ISLAND CORP,www.fnbli.com,1,1,6,237,14.482279,-.46296504,0
18854,IOWA FIRST BANCSHARES CORP,www.fnbmusc.com,1,1,12,349,14.941443,-.58655626,2
18247,FNB BANCORP CALIF,www.fnbnorcal.com,0,1,,,,,8
113978,FNCB BANCORP INC,www.fncb.com,1,1,11,1307,15.784183,-.1478831,0
165264,FIDELITY NATL FINL FNF GROUP,www.fnf.com,1,1,28,1734,18.78467,.21557407,0
21522,FOAMIX PHARMACEUTICALS LTD,www.foamix.co.il,0,0,,,,,
4826,FONAR CORP,www.fonar.com,1,0,22,4629,16.380722,-.67208123,0
264393,INNOVATIVE FOOD HOLDINGS,www.foodinno.com,0,0,,,,,0
11584,FOOT LOCKER INC,www.footlocker-inc.com,1,1,17,1225,22.001776,.84084648,0
285660,FORACO INTL SA,www.foraco.com,0,1,,,,,0
4839,FORD MOTOR CO,www.ford.com,1,1,89,5223,17.126469,-.49947029,17
32557,FORESCOUT TECH INC,www.forescout.com,1,1,35,2135,18.472643,1.3874185,8
170639,FORESIGHT ENERGY LP,www.foresight.com,0,0,,,,,0
179077,FORESTAR GROUP INC,www.forestargroup.com,0,1,,,,,1
4842,FOREST CITY REALTY TRUST INC,www.forestcity.net,1,1,56,2541,22.089088,.4213486,0
118261,FOREVERGREEN WORLDWIDE CORP,www.forevergreen.org,0,0,,,,,0
148390,FORMFACTOR INC,www.formfactor.com,1,1,63,3255,16.107813,1.2267386,5
206211,FORMULA SYSTEMS (1985) LTD,www.formulasystems.com,0,0,,,,,1
64061,FORRESTER RESEARCH INC,www.forrester.com,1,1,57,2603,15.870539,.64642566,0
23093,FORTERRA INC,www.forterrabp.com,1,1,35,2771,21.582548,-.34088027,0
183377,FORTINET INC,www.fortinet.com,1,1,68,3001,19.706795,1.126103,13
14390,FORTIS INC,www.fortisinc.com,1,1,16,1143,21.723246,.44458926,2
26590,FORTIVE CORP,www.fortive.com,1,1,8,900,16.669312,-.35825646,0
196269,FORTRESS BIOTECH INC,www.fortressbiotech.com,1,1,19,1777,19.471458,.39216533,0
177797,FORTRESS GLOBAL ENTRPRS INC,www.fortressge.com,0,0,,,,,0
107098,FORTUNA SILVER MINES INC,www.fortunasilver.com,1,0,32,1886,20.838751,-.19211616,0
29206,FORWARD AIR CORP,www.forwardair.com,1,1,15,1125,13.933119,-1.0416645,0
62262,FORWARD INDUSTRIES INC,www.forwardindustries.com,1,1,21,906,17.205795,-.15667039,0
28118,FOSSIL GROUP INC,www.fossilgroup.com,1,1,67,3639,17.812346,.81645811,2
18469,FOUNDATION MEDICINE INC,www.foundationmedicine.com,1,1,81,5132,16.62923,.79431731,5
22064,FOUNTAIN ASSET CORP,www.fountainassetcorp.com,0,0,,,,,0
106418,FIELDPOINT PETROLEUM CORP,www.fppcorp.com,0,0,,,,,0
187041,FRANCESCAS HOLDINGS CORP,www.francescas.com,1,0,50,4122,17.27877,-.36200276,0
178997,FRANCO-NEVADA CORP,www.franco-nevada.com,1,0,39,2707,19.334473,-.26249608,9
4881,FRANKLIN ELECTRIC CO INC,www.franklin-electric.com,1,0,159.92,9791.4697,17.803314,.9432596,1
25331,FRANKLIN COVEY CO,www.franklincovey.com,1,1,76,2677,16.629368,.90008056,2
18385,FRANKLIN FINANCIAL SVCS CORP,www.franklinfin.com,0,1,,,,,1
4885,FRANKLIN RESOURCES INC,www.franklinresources.com,1,1,10,524,14.692857,-.30064043,1
17586,FRANKLIN FINL NETWORK INC,www.franklinsynergybank.com,0,1,,,,,13
14112,FRANKLIN WIRELESS CORP,www.franklinwireless.com,1,1,13,857,13.237871,-.38929021,0
22762,FRANKLY INC,www.franklyinc.com,1,1,53,4523,19.396881,-.55904257,0
17956,FRANK'S INTL NV,www.franksinternational.com,1,1,29,1339,15.522913,.026308089,0
15208,FEDERAL HOME LOAN MORTG CORP,www.freddiemac.com,1,1,36,2016,19.750603,-.53404945,6
161793,FREEDOM BANK OF VIRGINIA,www.freedombankva.com,1,0,11,318,14.116735,-.52572286,0
19378,FREEDOM LEAF INC,www.freedomleaf.com,1,1,19,1922,15.906555,-.19222248,1
106528,FREEHOLD ROYALTIES LTD,www.freeholdroyalties.com,1,1,5,233,21.405617,.15067787,0
162742,FREIGHTCAR AMERICA INC,www.freightcaramerica.com,1,1,41,3143,25.537382,-.24829787,0
20059,FIRST REAL ESTATE INV TR NJ,www.freitnj.com,0,0,,,,,0
212782,FRESENIUS MEDICAL CARE AG&CO,www.freseniusmedicalcare.com,1,1,7,328,18.443903,-.21901585,0
30443,FRESH DEL MONTE PRODUCE INC,www.freshdelmonte.com,1,1,32,2597,18.059956,.41669899,0
30010,FRESHII INC,www.freshii.com,0,0,,,,,3
21798,FRESHPET INC,www.freshpet.com,1,1,42,2018,18.017572,.34087306,28
18492,GENERATION NXT FRNCHS BRANDS,www.freshvending.com,1,0,29,2350,17.48889,-.10570291,0
166556,COMMUNITIES FIRST FINANCIAL,www.fresnofirstbank.com,0,1,,,,,0
187833,FIESTA RESTAURANT GROUP INC,www.frgi.com,1,1,30,1785,18.283531,.63979274,1
105222,FRONTERA ENERGY CORPORATION,www.fronteraenergy.ca,1,1,54,3158,21.476561,.70627165,0
135484,FRONTIER COMMUNICATIONS CORP,www.frontier.com,1,1,26,1621,15.798055,-.018043429,28
135410,FRONTIER OILFIELD SRVCS INC,www.frontierosi.com,1,1,16,1094,14.4221,-.67854643,2
312009,FRONTLINE LTD,www.frontline.bm,0,0,,,,,0
3643,CULLEN/FROST BANKERS INC,www.frostbank.com,1,1,17,608,16.253366,-.40380427,2
12926,FRP HOLDINGS INC,www.frpholdings.com,0,0,,,,,0
